Date,Close
6/16/2022 16:00:00,213.1
6/17/2022 16:00:00,216.76
6/21/2022 16:00:00,237.04
6/22/2022 16:00:00,236.09
6/23/2022 16:00:00,235.07
6/24/2022 16:00:00,245.71
6/27/2022 16:00:00,244.92
6/28/2022 16:00:00,232.66
6/29/2022 16:00:00,228.49
6/30/2022 16:00:00,224.47
7/1/2022 16:00:00,227.26
7/5/2022 16:00:00,233.07
7/6/2022 16:00:00,231.73
7/7/2022 16:00:00,244.54
7/8/2022 16:00:00,250.76
7/11/2022 16:00:00,234.34
7/12/2022 16:00:00,233.07
7/13/2022 16:00:00,237.04
7/14/2022 16:00:00,238.31
7/15/2022 16:00:00,240.07
7/18/2022 16:00:00,240.55
7/19/2022 16:00:00,245.53
7/20/2022 16:00:00,247.5
7/21/2022 16:00:00,271.71
7/22/2022 16:00:00,272.24
7/25/2022 16:00:00,268.43
7/26/2022 16:00:00,258.86
7/27/2022 16:00:00,274.82
7/28/2022 16:00:00,280.9
7/29/2022 16:00:00,297.15
8/1/2022 16:00:00,297.28
8/2/2022 16:00:00,300.59
8/3/2022 16:00:00,307.4
8/4/2022 16:00:00,308.63
8/5/2022 16:00:00,288.17
8/8/2022 16:00:00,290.42
8/9/2022 16:00:00,283.33
8/10/2022 16:00:00,294.36
8/11/2022 16:00:00,286.63
8/12/2022 16:00:00,300.03
8/15/2022 16:00:00,309.32
8/16/2022 16:00:00,306.56
8/17/2022 16:00:00,304
8/18/2022 16:00:00,302.87
8/19/2022 16:00:00,296.67
8/22/2022 16:00:00,289.91
8/23/2022 16:00:00,296.45
8/24/2022 16:00:00,297.1
8/25/2022 16:00:00,296.07
8/26/2022 16:00:00,288.09
8/29/2022 16:00:00,284.82
8/30/2022 16:00:00,277.7
8/31/2022 16:00:00,275.61
9/1/2022 16:00:00,277.16
9/2/2022 16:00:00,270.21
9/6/2022 16:00:00,274.42
9/7/2022 16:00:00,283.7
9/8/2022 16:00:00,289.26
9/9/2022 16:00:00,299.68
9/12/2022 16:00:00,304.42
9/13/2022 16:00:00,292.13
9/14/2022 16:00:00,302.61
9/15/2022 16:00:00,303.75
9/16/2022 16:00:00,303.35
9/19/2022 16:00:00,309.07
9/20/2022 16:00:00,308.73
9/21/2022 16:00:00,300.8
9/22/2022 16:00:00,288.59
9/23/2022 16:00:00,275.33
9/26/2022 16:00:00,276.01
9/27/2022 16:00:00,282.94
9/28/2022 16:00:00,287.81
9/29/2022 16:00:00,268.21
9/30/2022 16:00:00,265.25
10/3/2022 16:00:00,242.4
10/4/2022 16:00:00,249.44
10/5/2022 16:00:00,240.81
10/6/2022 16:00:00,238.13
10/7/2022 16:00:00,223.07
10/10/2022 16:00:00,222.96
10/11/2022 16:00:00,216.5
10/12/2022 16:00:00,217.24
10/13/2022 16:00:00,221.72
10/14/2022 16:00:00,204.99
10/17/2022 16:00:00,219.35
10/18/2022 16:00:00,220.19
10/19/2022 16:00:00,222.04
10/20/2022 16:00:00,207.28
10/21/2022 16:00:00,214.44
